id,first_name,last_name,shirtsize,Adm2 Pcode,language,age,income,year,district
134,Sarena,Gilchrest,M,RW24,Kazakh,16,488838.07,2019,Huye
135,Ingaberg,Dury,M,RW22,Luxembourgish,82,885040.65,2019,Gisagara
136,Avigdor,Passion,3XL,RW44,Mongolian,59,252857.88,2019,Burera
137,Salli,Calow,M,RW26,Tetum,11,481579.19,2019,Ruhango
138,Margaretha,Selesnick,3XL,RW34,Hiri Motu,98,204810.81,2019,Nyabihu
139,Carmon,Ewer,M,RW35,Dhivehi,28,885772.33,2019,Ngororero
140,Ardene,Chitty,2XL,RW55,Aymara,76,550186.43,2019,Kirehe
141,Pasquale,Duffitt,XL,RW24,Maltese,79,989175.66,2019,Huye
142,Josiah,Kestian,L,RW23,Tajik,68,664854.52,2019,Nyaruguru
143,Willi,Rubbert,3XL,RW13,Marathi,66,89856.99,2019,Kicukiro
144,Calla,Eustes,XS,RW36,Lao,61,723133.57,2019,Rusizi
145,Bernie,Quixley,3XL,RW31,Gujarati,14,898056.9,2019,Karongi
146,Jessa,Zimek,S,RW52,Kashmiri,99,852702.35,2019,Nyagatare
147,Lanae,Camplen,L,RW34,Hindi,91,641302.88,2019,Nyabihu
148,Lamont,Hazeldene,XS,RW42,Arabic,76,533234.16,2019,Gakenke
149,Udale,Pringell,L,RW56,Indonesian,5,525547.34,2019,Ngoma
150,Enrika,O'Regan,2XL,RW25,Thai,77,614607.98,2019,Nyamagabe
151,Shanon,Hails,3XL,RW34,Gujarati,16,542644.27,2019,Nyabihu
152,Bernadette,Ruben,2XL,RW41,Malayalam,78,305071.54,2019,Rulindo
153,Graham,Hardwin,S,RW36,Norwegian,13,157258.18,2019,Rusizi
154,Carin,Reast,M,RW23,Dari,97,504184,2019,Nyaruguru
155,Aryn,Behnen,L,RW36,Kurdish,56,262922.07,2019,Rusizi
156,Joli,Toppas,S,RW36,Italian,26,539895.48,2019,Rusizi
157,Genna,Langmuir,M,RW25,Greek,3,419545.2,2019,Nyamagabe
158,Norris,Fleis,S,RW55,Tamil,29,736884.13,2019,Kirehe
159,Jacynth,Milillo,S,RW23,Quechua,50,475106.21,2019,Nyaruguru
160,Hersch,Harnes,XS,RW12,West Frisian,6,73917.63,2019,Gasabo
161,Norris,Haselwood,S,RW27,Malayalam,50,431207.53,2019,Muhanga
162,Quinton,Sproul,S,RW44,Haitian Creole,86,623493.79,2019,Burera
163,Ettore,Fermor,M,RW32,Czech,42,750644.99,2019,Rutsiro
164,Pauly,Bofield,S,RW28,Thai,4,883250.54,2019,Kamonyi
165,Melba,McHale,L,RW23,Quechua,78,823327.23,2019,Nyaruguru
166,Willamina,Chaffey,2XL,RW32,Quechua,19,37182.89,2019,Rutsiro
167,Brewer,Wyllt,M,RW35,Kazakh,47,595956.84,2019,Ngororero
168,Blanche,Webley,XS,RW52,Lao,11,919889.51,2019,Nyagatare
169,Lu,Fyall,S,RW27,Danish,35,110254.92,2019,Muhanga
170,Wenda,Sawforde,XS,RW11,Aymara,37,625244.59,2019,Nyarugenge
171,Cicely,Mushawe,3XL,RW35,Bengali,57,479118.65,2019,Ngororero
172,Caro,Laban,XS,RW32,Norwegian,14,163665.2,2019,Rutsiro
173,Moll,Keir,L,RW26,Hebrew,35,243819,2019,Ruhango
174,Mellicent,Goodrick,L,RW11,Dutch,69,676842.14,2019,Nyarugenge
175,Les,Harriman,XL,RW44,Afrikaans,25,846956.45,2019,Burera
176,Delcina,Griffith,S,RW32,Guaraní,69,570946.69,2019,Rutsiro
177,Josie,Hursey,M,RW24,Aymara,64,74174.19,2019,Huye
178,Valry,Culpan,M,RW22,Ndebele,78,314328.43,2019,Gisagara
179,Channa,Birchett,S,RW34,Māori,18,746976.81,2019,Nyabihu
180,Zena,Parrett,XS,RW32,Tajik,24,613353.47,2019,Rutsiro
181,Dotty,Angrave,S,RW21,Marathi,93,745582.43,2019,Nyanza
182,Quinton,Verbeek,L,RW13,Telugu,99,890958.73,2019,Kicukiro
183,Demetris,Muldoon,M,RW28,Swahili,86,878305.45,2019,Kamonyi
184,Roshelle,Robben,XL,RW32,Assamese,53,453180.8,2019,Rutsiro
185,Ralf,Cleaves,S,RW22,Dzongkha,17,492246.07,2019,Gisagara
186,Kalli,Prott,M,RW42,Estonian,37,862544.02,2019,Gakenke
187,Myrtle,Bowmer,XL,RW52,Lithuanian,97,81752.14,2019,Nyagatare
188,Reginauld,Tann,XL,RW35,Irish Gaelic,55,326725.47,2019,Ngororero
189,Otha,Ralfe,XS,RW57,Indonesian,1,387062.71,2019,Bugesera
190,Shayne,Polfer,M,RW57,Guaraní,73,273333.72,2019,Bugesera
191,Alexis,Woodroof,XL,RW12,Oriya,62,755669.72,2019,Gasabo
192,Ashlan,Sollowaye,XS,RW11,Sotho,61,705818.81,2019,Nyarugenge
193,Zena,Greatbank,3XL,RW56,Assamese,31,957161.59,2019,Ngoma
194,Maxim,Bransom,S,RW21,Belarusian,44,377099.99,2019,Nyanza
195,Man,Dansken,XS,RW42,Dhivehi,18,481244.9,2019,Gakenke
196,Gracie,Ollivierre,XS,RW26,Bulgarian,61,314040.5,2019,Ruhango
197,Karrah,Popelay,XL,RW54,Haitian Creole,30,239917.28,2019,Kayonza
198,Garrard,Mackney,XL,RW33,Danish,95,216156.99,2019,Rubavu
199,Abigale,Oldcroft,XL,RW53,Estonian,9,322895.09,2019,Gatsibo
200,Willi,Hewlings,S,RW56,Albanian,3,34182.19,2019,Ngoma
201,Madelina,Robley,XL,RW51,Albanian,13,905596.75,2019,Rwamagana
202,Adan,McKennan,M,RW33,Bosnian,62,46470.43,2019,Rubavu
203,Tiebold,Conneau,3XL,RW25,Sotho,10,823828.07,2019,Nyamagabe
204,Aindrea,Danforth,L,RW34,Hungarian,73,556223.23,2019,Nyabihu
205,Hanan,Glowacha,S,RW55,Tamil,44,477971.38,2019,Kirehe
206,Alfi,Trussell,S,RW12,Indonesian,2,819965.26,2019,Gasabo
207,Lisle,Iacovo,XL,RW35,Quechua,69,563358.69,2019,Ngororero
208,Rosalynd,Hebblethwaite,S,RW41,Bengali,48,947282.29,2019,Rulindo
209,Rabi,Manson,XS,RW12,Filipino,17,933483.96,2019,Gasabo
210,Archy,Nicholas,S,RW27,Moldovan,20,307400.97,2019,Muhanga
211,Renault,Heale,L,RW28,Arabic,26,619965.42,2019,Kamonyi
212,Vicky,Allcott,S,RW23,Quechua,9,880084.69,2019,Nyaruguru
213,Bidget,Sanbrook,3XL,RW12,Hiri Motu,42,244440.22,2019,Gasabo
214,Donnie,McBain,3XL,RW34,Kyrgyz,77,545984.56,2019,Nyabihu
215,Shalom,Chesworth,M,RW53,Swati,99,582578.54,2019,Gatsibo
216,Tuckie,Kennion,S,RW12,Malayalam,72,904246,2019,Gasabo
217,Ranee,Comini,M,RW21,Estonian,68,535335.56,2019,Nyanza
218,Erda,Berkely,XL,RW21,Somali,36,827450.4,2019,Nyanza
219,Hayden,Treher,2XL,RW26,Lithuanian,26,182301.92,2019,Ruhango
220,Cammy,Gould,XS,RW36,Kurdish,20,277510.15,2019,Rusizi
221,Eunice,Borres,XL,RW36,Tajik,29,397166.64,2019,Rusizi
222,Reagan,Beastall,XL,RW37,German,6,898030.05,2019,Nyamasheke
223,Estrellita,Madden,3XL,RW37,Malay,21,453397.2,2019,Nyamasheke
224,Sauncho,Pharoah,3XL,RW33,Lithuanian,10,633151.42,2019,Rubavu
225,Mei,Wiszniewski,L,RW52,Indonesian,42,588702.1,2019,Nyagatare
226,Thorsten,Ingrem,L,RW24,Persian,51,904584.18,2019,Huye
227,Kattie,Malec,3XL,RW24,Kashmiri,61,174457.39,2019,Huye
228,Dale,Hrishanok,XL,RW22,German,19,378861.85,2019,Gisagara
229,Ava,Agent,XL,RW45,Hebrew,94,906257.63,2019,Gicumbi
230,Donna,Lade,M,RW22,Moldovan,16,463784.74,2019,Gisagara
231,Drugi,Abbot,L,RW41,Quechua,32,813053.16,2019,Rulindo
232,Derby,Farran,2XL,RW42,Romanian,94,397535.93,2019,Gakenke
233,Martainn,La Wille,M,RW56,Haitian Creole,42,737491.07,2019,Ngoma
234,Rupert,Reichhardt,XS,RW28,English,91,843193.26,2019,Kamonyi
235,Margarete,Tranfield,XL,RW52,Icelandic,64,673192.21,2019,Nyagatare
236,Engelbert,Fibbitts,S,RW41,Polish,84,454140.73,2019,Rulindo
237,Peria,Hudspith,M,RW35,English,51,356292.16,2019,Ngororero
238,Des,Lainton,L,RW37,Dzongkha,25,956743,2019,Nyamasheke
239,Lou,Middlemiss,XL,RW42,Kannada,63,314074.17,2019,Gakenke
240,Fernando,Bendon,L,RW13,Tetum,74,59602.98,2019,Kicukiro
241,Patton,Reolfo,L,RW12,Hebrew,51,919947.24,2019,Gasabo
242,Jeanna,Johananov,XS,RW11,Bulgarian,28,284834.84,2019,Nyarugenge
243,Charil,Pally,M,RW43,Sotho,100,36310.83,2019,Musanze
244,Anabal,Adrian,2XL,RW24,Tswana,27,531562.25,2019,Huye
245,Yasmin,Cammomile,XS,RW36,Malay,96,935614.37,2019,Rusizi
246,Lesley,Begg,XS,RW24,Portuguese,32,283776.6,2019,Huye
247,Jelene,Bartalot,L,RW41,Malagasy,78,557972.18,2019,Rulindo
248,Gray,Edmund,S,RW33,Persian,98,312466.21,2019,Rubavu
249,Sheilah,Piaggia,XS,RW34,Tsonga,80,220460.49,2019,Nyabihu
250,George,Livoir,3XL,RW45,Maltese,31,387589.92,2019,Gicumbi
251,Gifford,McQuaid,L,RW28,Nepali,44,91098.48,2019,Kamonyi
252,Debbi,Yegorchenkov,M,RW32,Somali,73,481762.4,2019,Rutsiro
253,Avis,Epperson,M,RW13,Filipino,66,408720.41,2019,Kicukiro
254,Elvina,Mordey,L,RW12,Luxembourgish,66,553965.58,2019,Gasabo
255,Delbert,McGeouch,3XL,RW33,Tajik,42,543655.28,2019,Rubavu
256,Haven,Haining,XS,RW42,Kyrgyz,58,844950.28,2019,Gakenke
257,Vania,Chander,M,RW56,Kyrgyz,67,727504.7,2019,Ngoma
258,Rachael,Shoulder,XS,RW13,Kazakh,69,222366,2019,Kicukiro
259,Barbie,Wivell,3XL,RW56,Belarusian,11,773774.68,2019,Ngoma
260,Genni,Symms,3XL,RW11,Chinese,39,123187.91,2019,Nyarugenge
261,Bald,Mease,M,RW51,Papiamento,9,377492.99,2019,Rwamagana
262,Danyelle,Bafford,3XL,RW36,Kazakh,95,132888.47,2019,Rusizi
263,Westbrooke,Gatling,S,RW24,Gujarati,39,631535.85,2019,Huye
264,Damita,Haldenby,2XL,RW54,Catalan,22,106948.03,2019,Kayonza
265,Melinde,Medler,L,RW53,Chinese,95,789112.29,2019,Gatsibo
266,Jephthah,Lapwood,XS,RW24,Icelandic,97,288143.68,2019,Huye
267,Jeffie,Pigrome,XS,RW43,Filipino,93,884462.39,2019,Musanze
268,Joice,Earngy,XS,RW52,Malay,54,968276.08,2019,Nyagatare
269,Cristi,O'Doogan,3XL,RW51,Tswana,57,625457,2019,Rwamagana
270,Trudy,Lowsely,2XL,RW45,Korean,76,555073.11,2019,Gicumbi
271,Daloris,Harg,XS,RW26,Italian,28,629428.79,2019,Ruhango
272,Kalindi,Lahive,L,RW11,Greek,61,856795.49,2019,Nyarugenge
273,Hildegaard,Locock,2XL,RW25,Somali,97,644516.01,2019,Nyamagabe
274,Stacy,McClary,3XL,RW11,Estonian,55,871893.21,2019,Nyarugenge
275,Ethelda,De Ferraris,XS,RW53,Somali,99,785262.41,2019,Gatsibo
276,Anne,Roger,L,RW13,West Frisian,7,871407.15,2019,Kicukiro
277,Estelle,Madgewick,2XL,RW53,Thai,88,436013,2019,Gatsibo
278,Russ,Ead,XL,RW31,Maltese,12,497505,2019,Karongi
279,Elsa,Binning,XS,RW35,Northern Sotho,97,299936.68,2019,Ngororero
280,Brena,Lind,2XL,RW13,Bislama,74,9569.11,2019,Kicukiro
281,Margarette,Thowes,L,RW34,Hiri Motu,54,123583.43,2019,Nyabihu
282,Terrell,Brocks,XS,RW27,Aymara,33,979953.59,2019,Muhanga
283,Bellanca,Gleader,2XL,RW41,Kyrgyz,62,431992.77,2019,Rulindo
284,Natassia,Abbati,XS,RW27,Haitian Creole,34,948648.56,2019,Muhanga
285,Jinny,Gapper,XS,RW44,Northern Sotho,61,100622.45,2019,Burera
286,Clarance,Sutlieff,M,RW52,Zulu,47,517006.99,2019,Nyagatare
287,Chrystal,Leete,2XL,RW28,Yiddish,3,509337.81,2019,Kamonyi
288,Siward,Mallows,L,RW25,Finnish,73,520211.88,2019,Nyamagabe
289,Brigida,Callf,XL,RW57,Armenian,8,501966,2019,Bugesera
290,Melicent,Bax,XS,RW24,Gagauz,17,401950.61,2019,Huye
291,Marlyn,Vaen,L,RW37,Quechua,6,10154.8,2019,Nyamasheke
292,Camala,Somerbell,3XL,RW31,Tswana,25,603458.69,2019,Karongi
293,Kip,Sends,XS,RW54,Khmer,57,855730.67,2019,Kayonza
294,Mira,Savege,XS,RW54,Guaraní,33,789617.1,2019,Kayonza
295,Keir,Gentzsch,2XL,RW45,Romanian,59,187633.42,2019,Gicumbi
296,Kathy,Vials,XS,RW31,Finnish,83,301013.69,2019,Karongi
297,Marijo,Sadd,M,RW45,Bengali,68,593736.11,2019,Gicumbi
298,Barret,Whitemarsh,M,RW33,Burmese,71,609836.36,2019,Rubavu
299,Tamiko,Osant,XS,RW44,Greek,56,148733.66,2019,Burera
300,Joel,Hellis,M,RW42,Arabic,37,658000.74,2019,Gakenke
301,Amata,Keywood,3XL,RW41,Khmer,59,805218.68,2019,Rulindo
302,Michaella,Fairpool,XL,RW11,Tajik,64,523517.02,2019,Nyarugenge
303,Bradford,Bricklebank,S,RW53,Icelandic,95,302598.26,2019,Gatsibo
304,Merrilee,Gonet,3XL,RW28,Armenian,61,929178,2019,Kamonyi
305,Max,Banbrook,M,RW53,Swati,8,117093.36,2019,Gatsibo
306,Elisabet,Newarte,2XL,RW44,Tok Pisin,43,232158.96,2019,Burera
307,Carlee,Fargher,2XL,RW27,Swahili,80,12009.19,2019,Muhanga
308,Merilee,Fairney,L,RW37,Māori,85,590908.89,2019,Nyamasheke
309,Maris,Gane,3XL,RW52,Spanish,19,878756.69,2019,Nyagatare
310,Emilie,Elster,S,RW43,Amharic,5,285193.65,2019,Musanze
311,Haywood,Cossentine,3XL,RW45,Dutch,10,812881.51,2019,Gicumbi
312,Hasheem,De Vaar,M,RW52,Tok Pisin,35,961685,2019,Nyagatare
313,Corenda,Vandenhoff,M,RW44,Swati,36,251043.6,2019,Burera
314,Rance,Denniston,2XL,RW41,Persian,11,545279.21,2019,Rulindo
315,Gunar,Renon,2XL,RW25,Bengali,85,152097.92,2019,Nyamagabe
316,Melisande,Anthoin,XL,RW21,Thai,62,338266.63,2019,Nyanza
317,Nara,Paskins,2XL,RW54,Bosnian,60,548071.84,2019,Kayonza
318,Gwenni,Baud,XS,RW31,English,5,604333,2019,Karongi
319,Ellis,Youhill,L,RW44,French,35,593813.79,2019,Burera
320,Silvester,Lytle,2XL,RW51,Punjabi,2,414753.81,2019,Rwamagana
321,Bram,Krochmann,2XL,RW25,Spanish,36,354634.4,2019,Nyamagabe
322,Cindra,Lieb,L,RW52,Quechua,70,550499.95,2019,Nyagatare
323,Antonie,Dofty,L,RW34,Irish Gaelic,12,771537.61,2019,Nyabihu
324,Dione,Ambrogelli,M,RW33,Gagauz,6,701000.14,2019,Rubavu
325,Dolores,Keegan,XL,RW23,Amharic,59,624675.48,2019,Nyaruguru
326,Bonny,Corzor,M,RW24,Malay,16,794074.31,2019,Huye
327,Elizabet,Vinau,S,RW12,Armenian,72,232204.99,2019,Gasabo
328,Jodi,Gerbel,XS,RW51,Italian,92,453751.85,2019,Rwamagana
329,Filip,Simonett,L,RW22,New Zealand Sign Language,83,300799.37,2019,Gisagara
330,Donn,Paggitt,M,RW27,Greek,64,470288.16,2019,Muhanga
331,Rancell,Steutly,2XL,RW11,Tamil,34,741250.02,2019,Nyarugenge
332,Allen,Issit,M,RW22,Assamese,53,19901.14,2019,Gisagara
333,Garret,Gammidge,S,RW53,Guaraní,94,799325.02,2019,Gatsibo
334,Madelyn,Coytes,L,RW24,Punjabi,65,568530.76,2019,Huye
335,Marti,Nuscha,S,RW37,Amharic,97,575792.44,2019,Nyamasheke
336,Anette,Tarte,XL,RW33,Dhivehi,91,533939.88,2019,Rubavu
337,Terrance,Crambie,XS,RW24,Hindi,15,32125.14,2019,Huye
338,Letisha,Cosens,M,RW53,Bengali,18,412004,2019,Gatsibo
339,Wilbert,Balcock,XS,RW56,Icelandic,71,800110.8,2019,Ngoma
340,Astra,Forrester,2XL,RW13,Polish,44,266106.13,2019,Kicukiro
341,Tomlin,Morgen,2XL,RW32,Tamil,60,569886.24,2019,Rutsiro
342,Moria,Strasse,M,RW36,West Frisian,38,142422.24,2019,Rusizi
343,Flss,Kesley,XL,RW24,Dari,87,906436.13,2019,Huye
344,Horace,Mountain,3XL,RW54,Albanian,50,629574.18,2019,Kayonza
345,Nollie,Rene,S,RW35,Portuguese,19,576204,2019,Ngororero
346,Lazar,Colthard,M,RW35,Swahili,23,493163,2019,Ngororero
347,Gerianne,Wawer,XS,RW57,Swedish,90,339276.75,2019,Bugesera
348,Erny,Marquot,XL,RW36,German,71,452574.39,2019,Rusizi
349,Jenelle,Bavester,S,RW26,Estonian,47,721371.55,2019,Ruhango
350,Davine,Westraw,XL,RW33,Luxembourgish,16,422180.87,2019,Rubavu
351,Isiahi,Pharaoh,M,RW26,Hindi,6,769614.23,2019,Ruhango
352,Christye,Tuffield,XL,RW41,New Zealand Sign Language,93,885420.8,2019,Rulindo
353,Winne,Bicknell,XS,RW34,Hebrew,58,580491.41,2019,Nyabihu
354,Jewell,Tillman,M,RW13,Bislama,11,482173.39,2019,Kicukiro
355,Hallsy,Shallcross,M,RW27,Mongolian,18,404589.33,2019,Muhanga
356,Domeniga,Phlippi,XS,RW52,Romanian,34,427971.26,2019,Nyagatare
357,Bobette,Gerrill,2XL,RW36,Persian,78,712108,2019,Rusizi
358,Bobby,Mounce,3XL,RW37,Tsonga,53,758651.83,2019,Nyamasheke
359,Jory,Caris,3XL,RW12,Tajik,68,370698.08,2019,Gasabo
360,Rhianna,Iddens,2XL,RW52,Papiamento,67,574434.78,2019,Nyagatare
361,Dorie,Hoy,M,RW55,Ndebele,16,556695.89,2019,Kirehe
362,Ruth,Youdell,M,RW45,Maltese,24,336486.17,2019,Gicumbi
363,Robinetta,Mc Queen,L,RW57,Dutch,93,894472.18,2019,Bugesera
364,Roselia,Ahern,M,RW31,Dari,91,455125.76,2019,Karongi
365,Rab,Gunther,XL,RW11,Marathi,22,911759.92,2019,Nyarugenge
366,Siobhan,Yoxen,S,RW52,Malagasy,22,373237.51,2019,Nyagatare
367,Mechelle,McDougal,XS,RW21,Hiri Motu,24,811500.81,2019,Nyanza
368,Janenna,Castellanos,2XL,RW23,Azeri,38,807151.17,2019,Nyaruguru
369,Averil,Fulloway,S,RW56,Papiamento,9,23188.36,2019,Ngoma
370,Izak,Causier,S,RW27,Telugu,28,871276.62,2019,Muhanga
371,Hildagarde,Blas,M,RW44,Bengali,48,629748.94,2019,Burera
372,Helaina,Lockett,L,RW22,Swahili,34,372706.53,2019,Gisagara
373,Caritta,Wollers,L,RW43,Dhivehi,2,300119.7,2019,Musanze
374,Cecilla,Pumfrett,M,RW55,Lithuanian,20,915288.89,2019,Kirehe
375,Corette,Cracknall,3XL,RW56,Greek,32,633865,2019,Ngoma
376,Bess,Gother,XS,RW13,Papiamento,95,581491.53,2019,Kicukiro
377,Kandy,Virr,S,RW12,Kyrgyz,85,823315.04,2019,Gasabo
378,Johnette,Wixey,L,RW37,French,31,167429.31,2019,Nyamasheke
379,Wernher,Phillput,S,RW56,Estonian,49,801788.85,2019,Ngoma
380,Kale,Camplen,XS,RW25,Papiamento,65,59736.44,2019,Nyamagabe
381,Hunter,Caldwell,XL,RW54,Catalan,24,251028.69,2019,Kayonza
382,Errol,Kytter,XL,RW12,Zulu,95,496926.03,2019,Gasabo
383,Archie,Mumberson,L,RW12,Fijian,76,269378.77,2019,Gasabo
384,Michell,Denes,S,RW35,Bislama,79,762988.58,2019,Ngororero
385,Marsh,Muckeen,L,RW41,Irish Gaelic,54,517613.8,2019,Rulindo
386,Hali,Texton,XS,RW44,Yiddish,100,685860.06,2019,Burera
387,Philipa,Derl,XS,RW54,Kazakh,22,971309.46,2019,Kayonza
388,Katie,Kyllford,XL,RW37,Somali,65,644727.77,2019,Nyamasheke
389,John,Gouge,2XL,RW31,Hiri Motu,49,56900.08,2019,Karongi
390,Ottilie,Gimber,S,RW35,Luxembourgish,96,90386.24,2019,Ngororero
391,Rollo,Longcake,XL,RW43,French,83,22391.17,2019,Musanze
392,Merwin,Crossley,3XL,RW25,Afrikaans,32,807970.91,2019,Nyamagabe
393,Ulick,Trosdall,XL,RW51,Hiri Motu,46,506396.08,2019,Rwamagana
394,Harlie,Rudeforth,2XL,RW25,German,64,919680.92,2019,Nyamagabe
395,Lovell,Geharke,3XL,RW56,Hungarian,59,137073.43,2019,Ngoma
396,Reinaldos,Mogey,2XL,RW25,Oriya,17,392494.37,2019,Nyamagabe
397,Jule,Plomer,M,RW31,Ndebele,69,311951.35,2019,Karongi
398,Bink,Poundford,XS,RW57,Kazakh,100,214287.18,2019,Bugesera
399,Dede,Bamlett,M,RW43,Yiddish,25,546934.34,2019,Musanze
400,Konstantine,Locksley,M,RW41,Armenian,50,787672.86,2019,Rulindo
401,Ammamaria,Galtone,3XL,RW34,Pashto,93,96780.66,2019,Nyabihu
402,Art,Mellings,XL,RW13,Tamil,31,106146.91,2019,Kicukiro
403,Maximilien,Bilbrook,M,RW28,Tsonga,18,944037.47,2019,Kamonyi
404,Petronilla,Denholm,XL,RW54,Czech,54,904180.36,2019,Kayonza
405,Eulalie,Mawditt,3XL,RW32,Chinese,4,908040.74,2019,Rutsiro
406,Erna,Kaveney,M,RW37,English,40,266078.16,2019,Nyamasheke
407,Estella,Spehr,S,RW32,Albanian,21,287199.36,2019,Rutsiro
408,Moss,Duigenan,L,RW42,Gagauz,50,695039.23,2019,Gakenke
409,Jasmine,Chalcroft,L,RW53,Greek,96,970899.75,2019,Gatsibo
410,Dacey,Castanyer,2XL,RW24,Punjabi,30,304496.5,2019,Huye
411,Angelle,Boullin,L,RW56,Somali,46,964581.46,2019,Ngoma
412,Sergei,Tharme,L,RW28,Mongolian,93,85957.18,2019,Kamonyi
413,James,Selvester,3XL,RW42,Lao,98,540461.95,2019,Gakenke
414,Avie,Cogman,3XL,RW51,Latvian,67,455314.71,2019,Rwamagana
415,Eulalie,Lowthorpe,XL,RW57,Estonian,22,819064.77,2019,Bugesera
416,Helge,Jodkowski,3XL,RW28,Dzongkha,36,213075.68,2019,Kamonyi
417,Dione,Dedmam,3XL,RW41,Filipino,88,936079.92,2019,Rulindo
418,Deirdre,Moisey,M,RW35,Mongolian,36,793957.9,2019,Ngororero
419,Janelle,Veivers,3XL,RW36,Mongolian,49,78864.04,2019,Rusizi
420,Tiffanie,Gettins,L,RW52,Tsonga,9,812419.09,2019,Nyagatare
421,Borden,Crauford,XS,RW57,French,3,536752.9,2019,Bugesera
422,Clem,Mickelwright,XL,RW33,Latvian,39,860402.76,2019,Rubavu
423,Melisa,Khidr,S,RW26,Kyrgyz,77,780422.37,2019,Ruhango
424,Arnold,Docharty,L,RW24,Estonian,79,632280,2019,Huye
425,Garfield,Ingon,XL,RW42,Zulu,64,610824.24,2019,Gakenke
426,Aurelia,Rice,S,RW51,Afrikaans,67,562680.01,2019,Rwamagana
427,Jeremiah,Sawforde,L,RW13,Aymara,72,708783,2019,Kicukiro
428,Alyse,Fort,XS,RW56,Azeri,2,210339.8,2019,Ngoma
429,Jedidiah,Bollam,S,RW43,Danish,99,247745.76,2019,Musanze
430,Nathalia,Runnett,XL,RW27,Moldovan,24,228972.57,2019,Muhanga
431,Ellery,Siflet,L,RW44,Tajik,8,959470.61,2019,Burera
432,Yvor,Pardon,2XL,RW28,Dari,75,146689.67,2019,Kamonyi
433,Birk,Mellish,XL,RW23,Italian,11,882021.02,2019,Nyaruguru
434,Bridgette,Bennett,L,RW24,Czech,25,804478.64,2019,Huye
435,Ado,Tebbut,L,RW42,Estonian,66,321648.18,2019,Gakenke
436,Bengt,Keepence,XL,RW57,Fijian,15,967100.91,2019,Bugesera
437,Gallagher,Ripper,M,RW25,Oriya,13,870186,2019,Nyamagabe
438,Louella,McGavin,M,RW11,Hindi,59,251934.23,2019,Nyarugenge
439,Hilde,Mailey,L,RW51,Ndebele,75,34048.58,2019,Rwamagana
440,Genni,Jewsbury,L,RW42,Pashto,82,867243,2019,Gakenke
441,Elnore,Dungee,L,RW22,Bulgarian,21,385982.83,2019,Gisagara
442,Marcelia,Morley,M,RW57,Japanese,74,467613.26,2019,Bugesera
443,Thadeus,Gammack,3XL,RW34,Lithuanian,38,326411.2,2019,Nyabihu
444,Dawn,Antonutti,XS,RW43,Korean,96,281355.05,2019,Musanze
445,Ambrosi,Tailby,XL,RW12,Luxembourgish,37,539779,2019,Gasabo
446,Dionne,Gibbon,3XL,RW34,Lao,72,236570.3,2019,Nyabihu
447,Mayer,Penwright,M,RW51,Pashto,95,47044.09,2019,Rwamagana
448,Benny,Goodship,XS,RW54,Hebrew,58,413124.15,2019,Kayonza
449,Ruby,Andreev,2XL,RW21,Hungarian,44,770231.36,2019,Nyanza
450,Abdul,Kolis,XL,RW28,Gujarati,26,108950.14,2019,Kamonyi
451,Leighton,Giotto,XS,RW24,Maltese,33,802789.13,2019,Huye
452,Priscilla,Crannis,XS,RW36,Aymara,89,680550.17,2019,Rusizi
453,Brenna,Caney,XL,RW56,Mongolian,96,796758.43,2019,Ngoma
454,Lilias,Seeney,XL,RW22,Italian,67,92017.84,2019,Gisagara
455,Tiff,Hasney,S,RW52,Swedish,45,411989.13,2019,Nyagatare
456,Claudian,Cambden,M,RW42,Somali,66,820022,2019,Gakenke
457,Guy,Duffit,2XL,RW34,Lao,66,539586.89,2019,Nyabihu
458,Chicky,Jaime,XL,RW28,Papiamento,38,275426.09,2019,Kamonyi
459,Korella,Gittis,XL,RW27,Aymara,95,659705.95,2019,Muhanga
460,Roanna,Dowry,2XL,RW53,Irish Gaelic,22,232423.29,2019,Gatsibo
461,Dacie,Cottee,XS,RW33,Icelandic,85,469141.68,2019,Rubavu
462,Orson,Sarll,3XL,RW45,Bengali,41,897177.45,2019,Gicumbi
463,Kelsi,Murrell,2XL,RW21,Tok Pisin,80,594059.54,2019,Nyanza
464,Clary,Faithfull,XS,RW21,Lithuanian,61,908316.01,2019,Nyanza
465,Guy,Rubartelli,XL,RW12,Amharic,31,632977.34,2019,Gasabo
466,Christiane,Halden,M,RW36,Somali,21,57280.12,2019,Rusizi
467,Irv,Girod,L,RW22,Kazakh,80,976780.48,2019,Gisagara
468,Niles,Morkham,S,RW45,Gujarati,10,711770.47,2019,Gicumbi
469,Karrah,Killiner,M,RW32,Catalan,41,543491.69,2019,Rutsiro
470,Gigi,Harraway,M,RW31,Romanian,77,178530.43,2019,Karongi
471,Bonnibelle,Wimpenny,XS,RW43,Estonian,84,395216.37,2019,Musanze
472,Gisele,Leavold,3XL,RW41,Swedish,18,819866.23,2019,Rulindo
473,Mario,McLardie,2XL,RW11,Gagauz,58,262175.05,2019,Nyarugenge
474,Jae,Easterbrook,XS,RW34,Lao,83,122156.48,2019,Nyabihu
475,Monica,Maxweell,XL,RW21,Dzongkha,54,147841.86,2019,Nyanza
476,Otes,Aisbett,2XL,RW57,Lithuanian,80,273152.04,2019,Bugesera
477,Ninetta,Brighty,2XL,RW42,Telugu,82,604340.85,2019,Gakenke
